VENDOR	CODE	BARCODE	BARCODE_DISPLAY	NAME_KR	NAME_EN	SIZE
Hanmi	00317	087703003170	0 87703 00317 0	왕깐녹두	WANG Peeled Mung Bean	8/4 Lb
Hanmi	08269	087703082694	0 87703 08269 4	볶은통깨(왕)	ROASTED SESAME SEED (CN)	12/8OZ(227G)
Hanmi	08270	087703082700	0 87703 08270 0	볶은통깨(왕)	ROASTED SESAME SEED (CN)	12/1LB(453G)
Hanmi	08274	087703082748	0 87703 08274 8	볶은통깨(수라상)	ROASTED SESAME SEED (CN)	12/2LB(906G)
Hanmi	08275	087703082755	0 87703 08275 5	볶은통깨(왕)	ROASTED SESAME SEED (CN)	6/4LB(2KG)
Hanmi	08271	087703082717	0 87703 08271 7	볶은깨소금(왕)	ROASTED SESAME SEED, CRUSHED (CN)	12/8OZ(227G)
Hanmi	08272	087703082724	0 87703 08272 4	볶은깨소금(왕)	ROASTED SESAME SEED, CRUSHED (CN)	12/1LB(453G)
Hanmi	08273	087703082731	0 87703 08273 1	볶은검정참깨(왕)	BLACK SESAME SEED (CN)	12/8OZ(227G)
Hanmi	41069	087703410695	0 87703 41069 5	참깨(왕)	SESAME SEED (CN)	16/2LB(907G)
Hanmi	00707	087703007079	0 87703 00707 9	고추가루(양념용)	RED PEPPER POWDER (FINE)	22/1LB(453G)
Hanmi	03761	087703037618	0 87703 03761 8	고추가루(양념용)	RED PEPPER POWDER (FINE)	10/3LB(1.36KG)
Hanmi	08035	087703080355	0 87703 08035 5	고추가루(양념용)	RED PEPPER POWDER (FINE)	6/5LB
Hanmi	03928	087703039285	0 87703 03928 5	수라상유기농고추가루,양념용	SURASANG Organic Red Pepper Powder, Fine	22/1LB
Hanmi	00705	087703007055	0 87703 00705 5	고추가루(김치용)	RED PEPPER POWDER (COARSE)	22/1LB(453G)
Hanmi	03158	087703031586	0 87703 03158 6	고추가루(김치용)	RED PEPPER POWDER (COARSE)	10/3LB(1.36KG)
Hanmi	01835	087703018358	0 87703 01835 8	고추가루(김치용)	RED PEPPER POWDER (COARSE)	6/5LB(2.26KG)
Hanmi	00699	087703006997	0 87703 00699 7	고추가루(김치용)	RED PEPPER POWDER (COARSE), BULK	22LB(10KG) PL BAG+BOX
Hanmi	14322	087703143227	0 87703 14322 7	고추가루PET (양념용)	RED PEPPER POWDER (FINE)	24/7.05OZ(200G)
Hanmi	14321	087703143210	0 87703 14321 0	고추가루PET (김치용)	RED PEPPER POWDER (COARSE)	24/8OZ(227G)
Hanmi	22547	087703225473	0 87703 22547 3	크러쉬드페퍼	Crushed Pepper	24/200g
Hanmi	03931	087703039315	0 87703 03931 5	수라상유기농고추가루, PET	SURASANG Organic Red Pepper Powder, Fine	24/200g
Hanmi	14411	087703144118	0 87703 14411 8	전원뉴슈가	New Sugar(sweetener)	20/3.53 oz(100 g)
Hanmi	03848	087703038486	0 87703 03848 6	스키나스시라이스햇반	Sushi Rice Cooked Rice	12/210G
Hanmi	09134	087703091344	0 87703 09134 4	스키나백미즉석밥3번들	SUKINA Cooked Sushi Rice Bowl 3pk	8/7.40OZ
Hanmi	83257	087703832572	0 87703 83257 2	동원쎈쿡찰진밥	DW Cooked White Rice 3pk	6/210g*3
Hanmi	83259	087703832596	0 87703 83259 6	동원건강한혼합곡밥3입기획	DW Cooked Healthy Multi Grain Rice 3pk	6/210g*3
Hanmi	83268	087703832688	0 87703 83268 8	동원쎈쿡건강한흑미밥	DW Cooked Black Rice 3pk	6/210g*3
Hanmi	83269	087703832695	0 87703 83269 5	동원쎈쿡100%발아현미밥	DW Cooked Brown Rice 3pk	6/195g*3
Hanmi	83270	087703832701	0 87703 83270 1	동원쎈쿡100%현미밥	DW Cooked Brown Rice 3pk	6/195g*3
Hanmi	83258	087703832589	0 87703 83258 9	동원건강한혼합곡밥기획(2+1)	DW Cooked Multi Grain Rice (2+1)	6/3/210g
Hanmi	83546	087703835467	0 87703 83546 7	동원양반찰진밥	DONGWON Cooked White Rice	12/210 G
Hanmi	07066	087703070660	0 87703 07066 0	빵가루(SUKINA)	BREAD CRUMBS	24/7.05OZ(200G)
Hanmi	13658	087703136588	0 87703 13658 8	빵가루(수라상)	BREAD CRUMBS	12/1.1LB(500G)
Hanmi	13657	087703136571	0 87703 13657 1	빵가루(수라상)	BREAD CRUMBS	10/35.27OZ(2.2LB)1KG
Hanmi	83573	087703835733	0 87703 83573 3	동원빵가루	DONGWON Bread Crumbs	12/450g
Hanmi	12730	087703127302	0 87703 12730 2	부침가루(수라상)	BATTER MIX FOR FRY	10/2LB(907G)
Hanmi	12731	087703127319	0 87703 12731 9	튀김가루(수라상)	BATTER MIX FOR FRY	10/2LB(907G)
Hanmi	83193	087703831933	0 87703 83193 3	곰표부침가루	GOMPYO Pancake Mix	10/2.2LB
Hanmi	03825	087703038257	0 87703 03825 7	곰표튀김가루	GOMPYO FRYING MIX	10/2.2LB
Hanmi	24075	087703240759	0 87703 24075 9	곰표밀가루고급제면용	GOMPYO Wheat Flour(For Premium Noodle)	6/5.5lb
Hanmi	33673	087703336735	0 87703 33673 5	밀가루(곰,왕)중력분	GOMPYO WHEAT FLOUR	6/5.5LB(2.5KG)
Hanmi	04475	087703044753	0 87703 04475 3	야끼노리	ROASTED SEAWEED 10SHT	50/0.88OZ(25G),10SHT
Hanmi	06421	087703064218	0 87703 06421 8	잘말리는김밥용구운김	ROASTED SEAWEED 30SHT	50/2.53OZ(72G),30SHT
Hanmi	03975	087703039759	0 87703 03975 9	김밥용군김100	ROASTED SEAWEED 100SH	24/8.50OZ(240G),100SHT
Hanmi	02128	087703021280	0 87703 02128 0	데마끼노리,반절	ROASTED SEAWEED, 1/2 CUT 50SHT	40/2.11OZ(60G)50SHT
Hanmi	34942	087703349421	0 87703 34942 1	엄마손김밥김	ROASTED SEAWEED 10SHT	50/0.81OZ(23G),10SHT
Hanmi	18208	087703182080	0 87703 18208 0	말기편한김밥김20	ROASTED SEAWEED 20SH	4/24/1.7OZ(48G),20SHT
Hanmi	13822	087703138223	0 87703 13822 3	말기편한김밥김50	ROASTED SEAWEED 50SH	40/4.23OZ(120G),50SHT
Hanmi	13984	087703139848	0 87703 13984 8	말기편한김밥김100	ROASTED SEAWEED 100SH	24/8.5OZ(240G),100SHT
Hanmi	03210	087703032101	0 87703 03210 1	유기농구운김	ORGANIC ROASTED SEAWEED 20SHT	24/1.69OZ(48G),20SHT
Hanmi	09732	087703097322	0 87703 09732 2	스키나데마끼노리반절김	SUKINA Half Cut Yaki Nori Roasted Seaweed	20/100 Sheet
Hanmi	33016	087703330160	0 87703 33016 0	돌자반파래(남해)	Dried Seaweed in Pack/Korea	20/9.52oz
Hanmi	11157	087703111578	0 87703 11157 8	맛김가루(왕)	WANG Seasoned Seaweed Powder	8/17.6oz(500g)
Hanmi	05159	087703051591	0 87703 05159 1	전통재래김,전장(수라상)	SEASONED SEAWEED 5SHT	20/4/0.74OZ(21G),5SHT
Hanmi	15063	087703150638	0 87703 15063 8	파래김구이전장(수라상)	SEASONED SEAWEED 5SHT	20/4*0.74OZ(21G),5SHT
Hanmi	18872	087703188723	0 87703 18872 3	매콤불닭돌자반	Spicy Buldak Seasoned Laver	30/1.76oz
Hanmi	11672	087703116726	0 87703 11672 6	생다시마튀각(수라상)	CRISPY SEASONED KELP	20/1.8OZ(51G)
Hanmi	10591	087703105911	0 87703 10591 1	자반맛돌김	SEASONED SEAWEED	20/2.11OZ(60G)
Hanmi	12544	087703125445	0 87703 12544 5	멸치자반맛돌김	SEASONED SEAWEED ANCHOVY	20/3OZ(85G)
Hanmi	14301	087703143012	0 87703 14301 2	녹차자반맛돌김	SEASONED SEAWEED GREEN TEA	20/2.11OZ(60G)
Hanmi	04546	087703045460	0 87703 04546 0	K-BBQ맛자반맛돌김	SEASONED SEAWEED BBQ FLAVOR	20/2.11 oz
Hanmi	35626	087703356269	0 87703 35626 9	파래구이김(서천), (8팩)	SEASONED SEAWEED 6+2PK	12/8/0.14OZ(4G)
Hanmi	21586	087703215863	0 87703 21586 3	유기농스낵김,도시락(12팩)	ORGANIC SEASONED SEAWEED 12PK	8/12/0.17OZ(5G)
Hanmi	32219	087703322196	0 87703 32219 6	불닭맛김	SEASONED SEAWEED (SPICY)	24/3/0.17OZ(5G)
Hanmi	32721	087703327214	0 87703 32721 4	생돌김구이,도시락(16팩)	SEASONED SEAWEED 8+8PK	6/16/0.14OZ(4G)
Hanmi	34824	087703348240	0 87703 34824 0	차차소왕자스낵김(어린이용) (16팩)	SEASONED SEAWEED 8+8PK	6/16/0.14OZ(4G)
Hanmi	19174	087703191747	0 87703 19174 7	재래조선김,도시락(16팩)	SEASONED SEAWEED 8+8PK	6/16/0.14OZ(4G)
Hanmi	20157	087703201576	0 87703 20157 6	올리브유녹차김(16팩)	SEASONED SEAWEED 8+8PK	6/16/0.14OZ(4G)
Hanmi	35106	087703351066	0 87703 35106 6	K-BBQ맛스낵김(16팩)	SEASONED SEAWEED 8+8PK KOREAN BBQ FLAVOR	6/16/0.14OZ(4G)
Hanmi	04989	087703049895	0 87703 04989 5	김치맛스낵김(16팩)	SEASONED SEAWEED, KIMCHI FLAVOR 8+8PK	6/16/0.14OZ(4G)
Hanmi	04235	087703042353	0 87703 04235 3	와사비맛스낵김(16팩)	SEASONED SEAWEED (WASABI) 8+8PK	6/16/0.14OZ(4G)
Hanmi	14567	087703145672	0 87703 14567 2	카레맛스낵김,도시락	SEASONED SEAWEED CURRY FLAVOR	6/16/0.14oz
Hanmi	14568	087703145689	0 87703 14568 9	불닭맛스낵김	Seasoned Seaweed Hot Chicken	6/16/0.14oz
Hanmi	14569	087703145696	0 87703 14569 6	왕데리야끼맛스낵김	Teriyaki Flavor Seasoned Seaweed	6/16/0.14oz
Hanmi	26633	087703266339	0 87703 26633 9	주먹밥,야채＆김	SEASONED VEGETABLE & SEAWEED POWDER	15/0.84OZ(24G)
Hanmi	26634	087703266346	0 87703 26634 6	주먹밥,버섯＆김	SEASONED MUSHROOM & SEAWEED POWDER	15/0.84OZ(24G)
Hanmi	26635	087703266353	0 87703 26635 3	주먹밥,해물＆김	SEASONED SEAFOOD & SEAWEED POWDER	15/0.84OZ(24G)
Hanmi	83510	087703835108	0 87703 83510 8	동원더바삭한김,식탁	DW Seasoned Crispy Laver	10/12p/5g
Hanmi	83511	087703835115	0 87703 83511 5	동원돌판구이초사리김,식탁	DW Premium Roasted Seaned Laver	10/16/4g
Hanmi	83512	087703835122	0 87703 83512 2	동원양반김4호,도시락	DW Seasoned Laver #4	24/8p/3g
Hanmi	83513	087703835139	0 87703 83513 9	동원참기름김,식탁	DW Seasoned Laver # (Sesame Oil)	10/12p/4.5g
Hanmi	83514	087703835146	0 87703 83514 6	동원올리브김,식탁	DW Seasoned Laver # (Olive Oil)	10/12p/4.5g
Hanmi	83516	087703835160	0 87703 83516 0	동원히말라야소금김,식탁	DW Seasoned Laver Himalayan Salt	10/16/4.5g
Hanmi	83496	087703834965	0 87703 83496 5	동원참기름김전장	DW Seasoned Laver(Sesame Oil)	10/3/20g
Hanmi	83497	087703834972	0 87703 83497 2	동원참기름김식탁	DW Seasoned Laver(Sesame Oil)	12/9/4.5g
Hanmi	83498	087703834989	0 87703 83498 9	동원올리브김식탁	DW Seasoned Laver(Olive Oil)	12/9/4.5g
Hanmi	83499	087703834996	0 87703 83499 6	동원들기름올리브복합식탁	DW Seasoned Laver	10/2/4.5g
Hanmi	83500	087703835009	0 87703 83500 9	동원돌판구이초사리김전장	DW Premium Roasted Laver	10/6/60g
Hanmi	83538	087703835382	0 87703 83538 2	동원더바삭한김전장10P지함	DONGWON Seasoned Crispy Laver	8/10/25g
Hanmi	83583	087703835832	0 87703 83583 2	동원참기름김식탁16P	DW Seasoned Laver,Sesame Oil	10/16/4.5g
Hanmi	83584	087703835849	0 87703 83584 9	동원참숯올리브식탁16P	DW Charcoa Grilled Seaned Laver	10/16/4.5g
Hanmi	83517	087703835177	0 87703 83517 7	동원양반김자반전통자반	DW Seasoned Laver Flake	25/50g
Hanmi	83518	087703835184	0 87703 83518 4	동원양반김자반전복간장	DW Seasoned Laver Flake,Soy Sauce	25/50g
Hanmi	83519	087703835191	0 87703 83519 1	동원양반김자반멸치야채	DW Seasoned Laver Flake,Anchovy	25/50g
Hanmi	83520	087703835207	0 87703 83520 7	동원양반김가루	DW Seasoned Laver Flake,Premium	25/50 g
Hanmi	00826	087703008267	0 87703 00826 7	막국수(왕)	ASIAN STYLE NOODLE (MAK KUKSOO)	24/1LB(453G)
Hanmi	04436	087703044364	0 87703 04436 4	막국수(왕)	ASIAN STYLE NOODLE (MAK KUKSOO)	12/3LB(1.36KG)
Hanmi	00820	087703008205	0 87703 00820 5	짜장국수(왕)	ASIAN STYLE NOODLES (CHAJANG KUKSOO)	24/1LB(453G)
Hanmi	00824	087703008243	0 87703 00824 3	짜장국수(왕)	ASIAN STYLE NOODLE (CHAJANG KUKSOO)	12/3LB(1.36KG)
Hanmi	00815	087703008151	0 87703 00815 1	우동국수(왕)	ASIAN STYLE NOODLE (UDON KUKSOO)	24/1LB(453G)
Hanmi	00818	087703008182	0 87703 00818 2	우동국수(왕)	ASIAN STYLE NOODLE (UDON KUKSOO)	12/3LB(1.36KG)
Hanmi	02438	087703024380	0 87703 02438 0	칼국수(왕)	ASIAN STYLE NOODLE (KAL KUKSOO)	12/3LB(1.36KG)
Hanmi	04669	087703046696	0 87703 04669 6	도모시라가소면(SUKINA)	JAPANESE STYLE NOODLE (SOMEN)	24/1LB(453G)
Hanmi	02100	087703021006	0 87703 02100 6	도모시라가소면(SUKINA)	JAPANESE STYLE NOODLE (SOMEN)	12/3LB(1.36KG)
Hanmi	14951	087703149519	0 87703 14951 9	메밀막국수(왕)	BUCKWHEAT NOODLE - SOBA	12/3LB(1.36KG)
Hanmi	02512	087703025127	0 87703 02512 7	막국수(왕)	ASIAN STYLE NOODLE (MAK KUKSOO)	10/4LB
Hanmi	05379	087703053793	0 87703 05379 3	메밀국수(SUKINA)	BUCKWHEAT NOODLE - SOBA	48/10.5OZ(300G)
Hanmi	07176	087703071766	0 87703 07176 6	메밀국수(SUKINA)	BUCKWHEAT NOODLE - SOBA	20/1.5LB(680G)
Hanmi	04919	087703049192	0 87703 04919 2	메밀국수(SUKINA)	BUCKWHEAT NOODLE - SOBA	12/3LB(1.36KG)
Hanmi	08306	087703083066	0 87703 08306 6	올가랜드유기농막국수	ORGALAND Organic Wheat Flour Noodle	12/3LBS
Hanmi	08308	087703083080	0 87703 08308 0	올가랜드유기농소면	ORGALAND Organic Somen	12/3LBS
Hanmi	08309	087703083097	0 87703 08309 7	올가랜드유기농소면	ORGALAND Organic Oriental Somen Noodle	12/1LB
Hanmi	08310	087703083103	0 87703 08310 3	올가랜드유기농메밀국수0 8 3 1 1	ORGALAND Organic Soba Noodle	12/3LBS
Hanmi	08311	087703083110	0 87703 08311 0	올가랜드유기농메밀국수	ORGALAND Organic Oriental Soba Noodle	12/1LB
Hanmi	21429	087703214293	0 87703 21429 3	진공소면	ASIAN STYLE NOODLE (SOMEN)	12/3LB(1.36KG)
Hanmi	22949	087703229495	0 87703 22949 5	면사랑잔치국수소면	Janchi Kooksu Somen w/o Soup	4/6.6 Lb
Hanmi	22950	087703229501	0 87703 22950 1	면사랑잔치국수중면	Janchi Kooksu Jung myeon w/o Soup	4/6.6 Lb
Hanmi	22951	087703229518	0 87703 22951 8	면사랑우동사리	Oriental Udon Noodles	40/7.05 oz
Hanmi	22952	087703229525	0 87703 22952 5	면사랑생스파게티	Fresh Spaghetti Noodles	20/6 oz
Hanmi	00846	087703008465	0 87703 00846 5	평양냉면(왕) 4인용	KOREAN STYLE NOODLE WITH BUCKWHEAT, WITH SOUP BASE	10/22OZ(624G)
